"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"TRINITY_DN104622_c0_g1"	0.393340818878432	6.35839224701068	5.5437357622994e-07	0.999519900148457	0.999718017098421
"TRINITY_DN626214_c0_g1"	0.488375871257443	6.36984407233446	5.55189585481746e-07	0.999519900149046	0.999718017098421
"TRINITY_DN38073_c0_g1"	2.85064530938943	6.56106351709776	5.51192339548761e-07	0.999522407983213	0.999718017098421
"TRINITY_DN4011_c0_g1"	1.0821577458386	6.67801226569731	4.60334342877885e-07	0.999524175477618	0.999718017098421
"TRINITY_DN317251_c2_g1"	1.10440495796716	6.34416706331428	4.91082842674413e-07	0.999530260746645	0.999718017098421
"TRINITY_DN38076_c0_g1"	0.683660139390591	6.34722795675091	4.79850410573761e-07	0.999530260747849	0.999718017098421
"TRINITY_DN278810_c0_g1"	-6.50130519164383	8.67578492039488	3.40296216967795e-07	0.999538649688754	0.999718017098421
"TRINITY_DN380770_c0_g1"	-1.34028665624673	6.33664898403966	5.97201041967009e-07	0.999541579372188	0.999718017098421
"TRINITY_DN318565_c0_g1"	-1.22097300195578	6.32533057790554	5.59081118132377e-07	0.999541579375271	0.999718017098421
"TRINITY_DN11020_c0_g1"	-1.16185358209605	6.30036727027609	4.65021802656235e-07	0.999541579377121	0.999718017098421
"TRINITY_DN274734_c0_g1"	0.86748602252225	6.36780552242798	5.36156909005743e-07	0.999542220475612	0.999718017098421
"TRINITY_DN375621_c0_g1"	1.56167652123394	6.30275943259661	4.85403473076477e-07	0.999547570700278	0.999718017098421
"TRINITY_DN340674_c0_g1"	-0.493345353222239	6.35454184134593	4.8696130732184e-07	0.999548417191668	0.999718017098421
"TRINITY_DN22673_c0_g1"	0.0238832489298529	6.33650445749184	3.73969890040179e-07	0.999548417193546	0.999718017098421
"TRINITY_DN256440_c0_g1"	0.241611031837139	6.84648959443914	3.2140096676733e-07	0.99955094734744	0.999718017098421
"TRINITY_DN107_c0_g1"	1.35778437358485	6.30302472613563	4.70749898101822e-07	0.999554564886776	0.999718017098421
"TRINITY_DN231596_c0_g1"	-2.28259321350062	6.47875488432601	3.13755640986096e-07	0.999557005809633	0.999718017098421
"TRINITY_DN684698_c0_g1"	-0.14669912565932	6.31197980941548	3.10769670993154e-07	0.999559118806594	0.999718017098421
"TRINITY_DN173988_c0_g1"	1.2211368161301	6.5467411918198	3.08550010451949e-07	0.99956069611651	0.999718017098421
"TRINITY_DN255930_c0_g1"	-4.03204457402677	7.73209783287053	3.07071839414986e-07	0.999561749666639	0.999718017098421
"TRINITY_DN40121_c0_g1"	2.10412762798722	6.54038726551793	4.13287884110864e-07	0.999561960506049	0.999718017098421
"TRINITY_DN13606_c0_g1"	3.23162236078941	6.33434976903443	5.50899877670555e-07	0.999562794427895	0.999718017098421
"TRINITY_DN312095_c0_g1"	-2.1635241315207	6.93363868998883	3.03786953232723e-07	0.999563968547626	0.999718017098421
"TRINITY_DN254116_c2_g1"	0.295604325033025	6.63540132189232	3.41264422675243e-07	0.999566642740289	0.999718017098421
"TRINITY_DN674850_c0_g1"	1.48669304577313	6.31951568546474	4.77372646402772e-07	0.999566753520996	0.999718017098421
"TRINITY_DN312082_c2_g2"	3.94701220412324	8.68553685036999	2.84804987949392e-07	0.999577810862345	0.999718017098421
"TRINITY_DN299202_c0_g1"	-1.15090984041385	6.54724941260339	2.81820501185401e-07	0.999580155417874	0.999718017098421
"TRINITY_DN311071_c2_g1"	-1.30221211484	6.33258473520526	5.06024592263995e-07	0.999582836876423	0.999718017098421
"TRINITY_DN6305_c0_g1"	-0.85032157354337	6.29237585107349	3.35229739522794e-07	0.999582836876423	0.999718017098421
"TRINITY_DN620746_c0_g1"	-0.889031811469081	6.28243021781159	2.92570615131005e-07	0.999588584484361	0.999718017098421
"TRINITY_DN176990_c0_g1"	-0.859925791692575	6.27939952304546	2.83501103994248e-07	0.999588584484361	0.999718017098421
"TRINITY_DN4990_c0_g2"	-0.859925791692575	6.27939952304546	2.83501103994248e-07	0.999588584484361	0.999718017098421
"TRINITY_DN656639_c0_g1"	-0.859925791692575	6.27939952304546	2.83501103994248e-07	0.999588584484361	0.999718017098421
"TRINITY_DN371127_c0_g1"	1.46817912889974	6.49242797709898	2.94851756334642e-07	0.999590270214934	0.999718017098421
"TRINITY_DN484524_c0_g1"	0.00118542015802654	6.32576758394659	4.22057846619606e-07	0.999591047175678	0.999718017098421
"TRINITY_DN316976_c0_g1"	0.288438367533146	6.28930891944803	3.10063196473468e-07	0.999591047181208	0.999718017098421
"TRINITY_DN656669_c0_g1"	0.288438367533146	6.28930891944803	3.10063196473468e-07	0.999591047181208	0.999718017098421
"TRINITY_DN372992_c0_g1"	2.53293334142086	6.47912276240912	3.93122652773605e-07	0.999593367216894	0.999718017098421
"TRINITY_DN175456_c0_g1"	-4.19695213682104	6.51419490461732	3.79332855967312e-07	0.999604954144874	0.999718017098421
"TRINITY_DN111549_c0_g1"	-4.07290566797255	6.485960329672	3.09799102845212e-07	0.999604954146037	0.999718017098421
"TRINITY_DN49651_c0_g1"	0.78850375546309	6.53833226139881	2.87315476059587e-07	0.999609153093593	0.999718017098421
"TRINITY_DN11554_c0_g1"	0.276815239115251	6.28158069687916	2.46441996207999e-07	0.99961045336649	0.999718017098421
"TRINITY_DN375607_c0_g1"	0.333205790135207	6.31664074843396	3.70543232791932e-07	0.999610453367942	0.999718017098421
"TRINITY_DN118_c0_g1"	0.0937845312743796	6.34356263621208	4.5989787383175e-07	0.999610453370119	0.999718017098421
"TRINITY_DN317246_c8_g1"	11.0984465403438	11.3753698709161	2.42244878503285e-07	0.999611010670838	0.999718017098421
"TRINITY_DN384258_c0_g1"	-1.32780970416533	6.44625644184075	2.39472695727709e-07	0.999612982800096	0.999718017098421
"TRINITY_DN687972_c0_g1"	3.063875761931	6.27646643397844	4.6085715275411e-07	0.999614488782958	0.999718017098421
"TRINITY_DN31625_c0_g1"	-1.99129944022622	6.40455939812139	2.96691156610227e-07	0.999614801115586	0.999718017098421
"TRINITY_DN45737_c0_g1"	-2.30762147237922	6.46128253414102	3.92768014424152e-07	0.999614801117054	0.999718017098421
"TRINITY_DN314884_c0_g7"	-1.73265909715923	6.38122120963934	2.45728826837188e-07	0.999614801130999	0.999718017098421
"TRINITY_DN612346_c0_g1"	-1.87086546828384	6.39738292205487	2.36597622715644e-07	0.999615313050204	0.999718017098421
"TRINITY_DN292367_c0_g2"	0.25818235970749	6.30149623050181	3.1721160370465e-07	0.999615372965135	0.999718017098421
"TRINITY_DN591554_c0_g1"	-1.94222786031387	6.40911172000522	2.59677601741438e-07	0.999615391130954	0.999718017098421
"TRINITY_DN256418_c0_g1"	-0.665078084300361	6.49172164424458	2.42338899483123e-07	0.999618222638656	0.999718017098421
"TRINITY_DN6669_c0_g1"	-1.63123259787932	6.42084151210834	2.31717767242082e-07	0.999619185977914	0.999718017098421
"TRINITY_DN340187_c0_g1"	0.313284825670025	6.45649115876458	2.2786187486253e-07	0.999622367731673	0.999718017098421
"TRINITY_DN67052_c0_g1"	2.18293269561847	6.48277314679351	3.99566521719562e-07	0.999623833943779	0.999718017098421
"TRINITY_DN293395_c0_g1"	-5.6770551492946	8.13186376573286	3.13160667593333e-07	0.999626359265683	0.999718017098421
"TRINITY_DN5236_c0_g1"	1.01811297339087	6.51155865720753	3.23685196443629e-07	0.999626794214538	0.999718017098421
"TRINITY_DN298235_c3_g1"	-1.56699745094133	6.83448972518225	2.21041322172981e-07	0.999628062472782	0.999718017098421
"TRINITY_DN61605_c0_g1"	1.02011171458351	6.51441610147333	2.87685807244576e-07	0.999630536868511	0.999718017098421
"TRINITY_DN59151_c0_g1"	-0.0714675819771473	6.49717386397359	2.26962666538046e-07	0.999634029327696	0.999718017098421
"TRINITY_DN461683_c0_g1"	0.607103256143092	6.45224150764978	2.13374084340843e-07	0.999634570082103	0.999718017098421
"TRINITY_DN2784_c0_g1"	2.32177702447145	6.43844838049116	3.23515669271776e-07	0.999634775536463	0.999718017098421
"TRINITY_DN238270_c0_g1"	0.129371868635821	7.00676156189889	2.19716237114632e-07	0.999635626121207	0.999718017098421
"TRINITY_DN259155_c0_g1"	-0.345001520434296	6.51605240353856	2.99764565634698e-07	0.99963802655198	0.999718017098421
"TRINITY_DN485632_c0_g1"	2.91315273327826	6.29510846287895	4.04939008601759e-07	0.999640899305281	0.999718017098421
"TRINITY_DN312006_c6_g1"	0.683984567605196	6.29322100076409	3.76025932840987e-07	0.999642111183874	0.999718017098421
"TRINITY_DN55393_c0_g1"	0.683984567605196	6.29322100076409	3.76025932840987e-07	0.999642111183874	0.999718017098421
"TRINITY_DN271514_c0_g1"	-5.37740916921685	8.35935723591921	2.03163036663188e-07	0.999643528662654	0.999718017098421
"TRINITY_DN4434_c0_g1"	-0.8858205677635	6.30096264221421	4.3380288340805e-07	0.999644842528608	0.999718017098421
"TRINITY_DN4402_c0_g1"	-0.823192131110661	6.27424358837572	3.26620722814884e-07	0.999644842530996	0.999718017098421
"TRINITY_DN664046_c0_g1"	-0.90332330548388	6.29956583569947	4.30835100530673e-07	0.999644842532588	0.999718017098421
"TRINITY_DN29825_c0_g1"	-0.74320177402715	6.28027558764084	3.38719639775736e-07	0.999644842532588	0.999718017098421
"TRINITY_DN670225_c0_g1"	-0.74320177402715	6.28027558764084	3.38719639775736e-07	0.999644842532588	0.999718017098421
"TRINITY_DN384729_c0_g1"	-0.752366744969597	6.26714854690748	2.83478281441225e-07	0.999650740703115	0.999718017098421
"TRINITY_DN668785_c0_g1"	-0.752366744969597	6.26714854690748	2.83478281441225e-07	0.999650740703115	0.999718017098421
"TRINITY_DN464932_c0_g1"	0.904543019242557	6.26301028252564	2.864611139322e-07	0.999651381099223	0.999718017098421
"TRINITY_DN492033_c0_g1"	0.904543019242557	6.26301028252564	2.864611139322e-07	0.999651381099223	0.999718017098421
"TRINITY_DN627211_c0_g1"	0.904543019242557	6.26301028252564	2.864611139322e-07	0.999651381099223	0.999718017098421
"TRINITY_DN460292_c0_g1"	0.312107026853528	6.32061845344679	4.50679144696906e-07	0.999651381099223	0.999718017098421
"TRINITY_DN116761_c0_g1"	0.546106758244129	6.30618481179647	3.9972159049322e-07	0.999651381101656	0.999718017098421
"TRINITY_DN116769_c0_g1"	1.18992183247977	6.26677258622303	3.03030415498036e-07	0.999652648013292	0.999718017098421
"TRINITY_DN277229_c0_g1"	1.18992183247977	6.26677258622303	3.03030415498036e-07	0.999652648013292	0.999718017098421
"TRINITY_DN35972_c0_g1"	1.18992183247977	6.26677258622303	3.03030415498036e-07	0.999652648013292	0.999718017098421
"TRINITY_DN151682_c0_g1"	-1.72306244884168	6.3752505665946	7.43593519191323e-07	0.999655288745308	0.999718017098421
"TRINITY_DN544011_c0_g1"	-2.6603999282078	6.26560021930225	3.1564118108116e-07	0.999657358969007	0.999718017098421
"TRINITY_DN455038_c0_g1"	-2.96616547715224	6.30640258539694	4.23408213118011e-07	0.999657358969316	0.999718017098421
"TRINITY_DN110297_c0_g1"	2.70836521768702	6.66585280530388	1.859413896528e-07	0.999658868908873	0.999718017098421
"TRINITY_DN463390_c0_g1"	-3.82816066149404	6.43329588859692	2.54509688592067e-07	0.999661983601637	0.999718017098421
"TRINITY_DN1144_c0_g1"	1.22359940397961	6.47114475356537	2.59649982977987e-07	0.999662396840365	0.999718017098421
"TRINITY_DN393_c0_g1"	0.906877492610287	6.27217360846664	2.75120846050936e-07	0.999664210521139	0.999718017098421
"TRINITY_DN296705_c1_g1"	0.944468799237763	6.2677002141746	2.67694433642458e-07	0.999664210521981	0.999718017098421
"TRINITY_DN3515_c0_g1"	0.944468799237763	6.2677002141746	2.67694433642458e-07	0.999664210521981	0.999718017098421
"TRINITY_DN371473_c0_g1"	0.944468799237763	6.2677002141746	2.67694433642458e-07	0.999664210521981	0.999718017098421
"TRINITY_DN3534_c0_g1"	0.893621213217376	6.27076322138664	2.70492578518088e-07	0.999664210521981	0.999718017098421
"TRINITY_DN299785_c1_g7"	-4.85015203032215	6.67767550446617	1.79660315827766e-07	0.999665006430915	0.999718017098421
"TRINITY_DN293683_c0_g2"	2.19071314253552	6.36331730301432	2.44696395120879e-07	0.999665134753985	0.999718017098421
"TRINITY_DN276588_c0_g1"	-2.66090878549413	7.19900885912475	4.746018280416e-07	0.999668963588619	0.999718017098421
"TRINITY_DN234972_c0_g1"	-5.47647444623833	7.84656470771531	1.72652779815082e-07	0.999671284596282	0.999718017098421
"TRINITY_DN255850_c0_g1"	-7.37138143731115	10.5315305597924	1.71752501367334e-07	0.99967224161924	0.999718017098421
"TRINITY_DN317266_c4_g4"	-0.695881831004427	6.31736327501596	4.05309776541926e-07	0.99967407935683	0.999718017098421
"TRINITY_DN106983_c0_g1"	-0.507210427529406	6.25536861636028	8.04235232557345e-07	0.999674079357697	0.999718017098421
"TRINITY_DN68795_c0_g1"	-0.427445962343692	6.26145090070532	8.47309477870513e-07	0.999674079357697	0.999718017098421
"TRINITY_DN227741_c0_g1"	4.07610510722592	6.48492230109712	2.94251321658933e-07	0.999677511553485	0.999718017098421
"TRINITY_DN22018_c0_g1"	-0.43638433970834	6.24820950300641	7.1657162835059e-07	0.999677654357823	0.999718017098421
"TRINITY_DN294675_c0_g1"	-0.43638433970834	6.24820950300641	7.1657162835059e-07	0.999677654357823	0.999718017098421
"TRINITY_DN3754_c0_g1"	-0.43638433970834	6.24820950300641	7.1657162835059e-07	0.999677654357823	0.999718017098421
"TRINITY_DN544622_c0_g1"	-0.43638433970834	6.24820950300641	7.1657162835059e-07	0.999677654357823	0.999718017098421
"TRINITY_DN312006_c1_g6"	-0.131470064572988	6.26763304944286	2.21476646463893e-07	0.999677654360454	0.999718017098421
"TRINITY_DN278993_c0_g1"	-4.38863367335495	7.2276050480448	1.64765280512027e-07	0.999678977759429	0.999718017098421
"TRINITY_DN231560_c0_g1"	2.00665530393527	6.38533148913983	2.41725839434934e-07	0.999679180990005	0.999718017098421
"TRINITY_DN231200_c0_g1"	-0.310398014899062	6.42866070697383	6.4502196969657e-07	0.999684180977927	0.999718017098421
"TRINITY_DN668489_c0_g1"	-4.17539898863946	6.48948555752792	3.81038283924766e-07	0.999684231267067	0.999718017098421
"TRINITY_DN298605_c2_g1"	-1.78703811942545	6.55186053685907	4.52104173798826e-07	0.999686103571566	0.999718017098421
"TRINITY_DN341_c0_g1"	1.46301953033002	6.42878584379748	2.00883651560127e-07	0.999687218006078	0.999718017098421
"TRINITY_DN226612_c0_g1"	-3.51199050010218	7.15457821233764	4.50658002644217e-07	0.999687345049871	0.999718017098421
"TRINITY_DN312006_c1_g8"	-2.31134506684273	7.12284153229245	3.2402328646396e-07	0.999693943809042	0.999718017098421
"TRINITY_DN455683_c0_g1"	-0.599758209315825	6.48427007001608	2.34531118742163e-07	0.999697862165947	0.999718017098421
"TRINITY_DN29864_c0_g1"	-1.53185054625678	6.36756110660083	6.52399206327126e-07	0.999698019471225	0.999718017098421
"TRINITY_DN231540_c0_g2"	-1.57190693472367	6.37328218801794	7.36496987612651e-07	0.999698019473097	0.999718017098421
"TRINITY_DN312732_c0_g2"	-0.74472911250343	6.37353995862091	5.04526808975054e-07	0.999704412970104	0.999718017098421
"TRINITY_DN222992_c0_g1"	0.525377251538091	6.39005002863659	5.30621937283906e-07	0.999707000445802	0.999718017098421
"TRINITY_DN23415_c0_g1"	-1.70605520646867	6.38146484591836	7.3351191173463e-07	0.999707920723127	0.999718017098421
"TRINITY_DN299785_c3_g1"	-1.53153921757358	6.38051311419595	6.4133863010644e-07	0.999707920725063	0.999718017098421
"TRINITY_DN344645_c0_g1"	1.27915139064297	6.35245806869512	6.40134375754504e-07	0.999712108257751	0.999718017098421
"TRINITY_DN312006_c1_g7"	-6.06087558704595	7.23129626619164	5.09510500020373e-07	0.999718017098421	0.999718017098421
